sku_internal_id,erp_code,product_name,cdKey,cdMiraGapRaw,cdTermDisplay,xLojas,rawSum,productionTotal,minFinalCd,p150TodayCd,dispTodayCd,error
2174,11417,"COBRE LEITO QUEEN 2,40X2,60 STEPHANY MARFIM",Fábrica,1,1,2,3,3,1,1,0,
2175,11418,"COBRE LEITO SOLT 1,60X2,40 STEPHANY BRANCO",Fábrica,1,1,1,2,2,1,1,0,
2176,11419,"COBRE LEITO SOLT 1,60X2,40 STEPHANY VERMELHO",Fábrica,1,1,4,5,5,1,1,0,
2177,11420,JOGO DE CAMA CASAL 200 FIOS PVG DUPLO EST 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2178,11421,JOGO DE CAMA CASAL 200 FIOS PVG DUPLO TRIGO 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2179,11422,JOGO DE CAMA KING 200 FIOS PVG DUPLO AZUL 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2180,11423,JOGO DE CAMA KING 200 FIOS PVG DUPLO PEROLA 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2181,11424,JOGO DE CAMA KING 200 FIOS PVG DUPLO PRATA 4PCS,Fábrica,1,1,0,1,1,1,1,0,
2182,11425,JOGO DE CAMA KING 200 FIOS PVG DUPLO ROSA 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2183,11426,JOGO DE CAMA KING 200 FIOS PVG DUPLO VERDE 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2184,11427,JOGO DE CAMA QUEEN 200 FIOS PVG DUPLO OCRE 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2185,11428,JOGO DE CAMA QUEEN 200 FIOS PVG DUPLO ROSA 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2186,11429,JOGO DE CAMA QUEEN 200 FIOS PVG DUPLO TRIGO 4PÇS,Fábrica,1,1,0,1,1,1,1,0,
2187,11430,JOGO DE CAMA SOLT 200 FIOS PVG DUPLO EST 3PÇS,Fábrica,1,1,1,2,2,1,1,0,
2188,8322,TRILHO MAX DUPLO ESPAADO MT,Fábrica,1,1,9,10,10,1,1,0,
2189,8323,TRILHO MAX TRIPLO MT,Fábrica,1,1,8,9,9,1,1,0,
2190,8324,TRILHO MAX UNICO MT,Fábrica,1,1,9,10,10,1,1,0,
2191,8325,TRILHO MINI DUPLO MT,Fábrica,1,1,9,10,10,1,1,0,
2192,8326,TRILHO MINI LUXO MT,Fábrica,1,1,8,9,9,1,1,0,
2193,8327,TRILHO MINI TRIPLO MT,Fábrica,1,1,3,4,4,1,1,0,
2194,8328,TRILHO MINI UNICO MT,Fábrica,1,1,8,9,9,1,1,0,
2195,12528,TUBO ESPANHA 19MM CROMADO MT,Fábrica,1,1,8,9,9,1,1,0,
2196,11052,TUBO ESPANHA 28MM CROMADO MT,Fábrica,1,1,8,9,9,1,1,0,
2197,11326,DARKEN 2.60X1.80 LINHO RETA PRATA,Fábrica,1,1,0,1,1,1,1,0,
2198,11325,DARKEN 2.60X1.80 LINHO RETA MARFIM,Fábrica,1,1,0,1,1,1,1,0,
2201,11431,CAPA ALMOFADA 28X50 FLANEL FENDI,Fábrica,13,13,8,21,21,2,13.46575841792735,0,
2202,11432,CAPA ALMOFADA 28X50 FLANEL MARROM,Fábrica,2,2,8,10,10,1,2.4134191067923125,0,
2203,11433,CAPA ALMOFADA 28X50 FLANEL PALHA,Fábrica,2,2,8,10,10,1,2.018220554172959,0,
2204,11434,CAPA ALMOFADA 28X50 FLANEL ROSA,Fábrica,4,4,8,12,12,1,4.480049588976,0,
2205,11435,CAPA ALMOFADA 28X50 FLANEL TERRACOTA,Fábrica,0,0,8,8,8,1,1.2873034733618645,8,
2206,11436,CAPA ALMOFADA 45X45 FLANEL FENDI,Fábrica,17,17,8,25,25,3,17.950947272061565,1,
2207,11437,CAPA ALMOFADA 45X45 FLANEL MARROM,Fábrica,1,1,9,10,10,1,7.014025126102821,6,
2208,11438,CAPA ALMOFADA 45X45 FLANEL PALHA,Fábrica,6,6,8,14,14,1,6.107748954616502,0,
2209,11439,CAPA ALMOFADA 45X45 FLANEL TERRACOTA,Fábrica,0,0,8,8,8,1,3.3379592512188463,7,
2210,11440,CAPA ALMOFADA 45X45 JACQ GEOMETRICO AVELA,Fábrica,1,1,8,9,9,1,1,0,
2211,11441,"TAPETE 1,00X1,40 FTX LISBOA DES5A",Fábrica,1,1,0,1,1,1,1,0,
2212,11442,"TAPETE 1,00X1,40 FTX LISBOA DES6A",Fábrica,1,1,0,1,1,1,1,0,
2213,11443,"TAPETE 1,40X2,00 FTX BELLUNO DES2A",Fábrica,1,1,0,1,1,1,1,0,
2214,11444,"TAPETE 1,40X2,00 FTX LISBOA DES5A",Fábrica,1,1,0,1,1,1,1,0,
2215,11445,"TAPETE 1,40X2,00 FTX LISBOA DES6A",Fábrica,1,1,0,1,1,1,1,0,
2216,11446,"TAPETE 1,40X2,00 FTX MODENA DES4A",Fábrica,1,1,0,1,1,1,1,0,
2217,11447,"TAPETE 2,00X2,40 FTX BELLUNO DES2A",Fábrica,1,1,1,2,2,1,1,0,
2218,11448,"TAPETE 2,00X2,40 FTX LISBOA DES5A",Fábrica,1,1,0,1,1,1,1,0,
2219,11449,"TAPETE 2,00X2,40 FTX LISBOA DES6A",Fábrica,1,1,0,1,1,1,1,0,
2220,11450,TAPETE 2.00X2.40 FTX MODENA DES4A,Fábrica,1,1,0,1,1,1,1,0,
2221,11451,CAPA ALMOFADA 28X50 JACQ MEDALHAO AVELA,Fábrica,1,1,0,1,1,1,1,0,
2222,11452,CAPA ALMOFADA 28X50 JACQ MEDALHAO NOZES,Fábrica,1,1,0,1,1,1,1,0,
2223,11453,CAPA ALMOFADA 28X50 JACQ MEDALHAO ROSE,Fábrica,1,1,2,3,3,1,1,0,
2224,11454,CAPA ALMOFADA 28X50 JACQ MEDALHAO VERMELHO,Fábrica,1,1,3,4,4,1,1,0,
2225,11455,CAPA ALMOFADA 45X45 BABY SOFT MARROM,Fábrica,0,0,8,8,8,1,2.3366042340135227,5,
2226,11319,CORTINA LUX DARK VOIL SLIN PEROLA 2.60X1.70,Fábrica,17,17,11,28,28,3,25.344838910243194,8,
2227,11323,CORTINA LUX DARK VOIL SLIN PRATA 4.00X2.60,Fábrica,4,4,8,12,12,2,8.385601550004006,4,
2228,11318,CORTINA LUX DARK VOIL SLIN BRANCO 2.60X1.70,Fábrica,12,12,8,20,20,2,12.248342883997418,0,
2229,11322,CORTINA LUX DARK VOIL SLIN PEROLA 4.00X2.60,Fábrica,13,13,8,21,21,2,13.333616800244616,0,
2230,11320,CORTINA LUX DARK VOIL SLIN PRATA 2.60X1.70,Fábrica,7,7,8,15,15,2,11.72895043667635,5,
2231,11458,"COZINHA 2,60X1,30 BARRADO XICARAS BEGE",Fábrica,1,1,2,3,3,1,1,0,
2232,11321,CORTINA LUX DARK VOIL SLIN BRANCO 4.00X2.60,Fábrica,2,2,8,10,10,2,9.21968889521529,7,
2233,11381,BLACK SEMI PVC 2.60X1.80 RUSTICO CASTOR,Fábrica,1,1,0,1,1,1,1,0,
2234,11382,BLACK SEMI PVC 2.60X1.80 RUSTICO CINZA,Fábrica,1,1,0,1,1,1,1,0,
2235,11465,CAPA ALMOFADA 42X42 DECO VELUDO AMARELO,Fábrica,1,1,0,1,1,1,1,0,
2236,11466,CAPA ALMOFADA 42X42 DECO VELUDO BEGE,Fábrica,1,1,0,1,1,1,1,0,
2237,11467,CAPA ALMOFADA 42X42 DECO VELUDO CHUMBO,Fábrica,1,1,0,1,1,1,1,0,
2238,11468,CAPA ALMOFADA 42X42 DECO VELUDO CINZA,Fábrica,1,1,0,1,1,1,1,0,
2239,11469,CAPA ALMOFADA 42X42 DECO VELUDO MARROM,Fábrica,1,1,0,1,1,1,1,0,
2240,11470,CAPA ALMOFADA 42X42 DECO VELUDO PRETO,Fábrica,1,1,0,1,1,1,1,0,
2241,11471,CAPA ALMOFADA 42X42 DECO VELUDO VERMELHO,Fábrica,1,1,0,1,1,1,1,0,
2242,11472,CAPA ALMOFADA 42X42 DECO VELUDO VINHO,Fábrica,1,1,0,1,1,1,1,0,
2243,11473,CAPA ALMOFADA 42X42 DECO VELUDO EST AZUL,Fábrica,1,1,2,3,3,1,1,0,
2244,11474,CAPA ALMOFADA 42X42 DECO VELUDO EST GEOMETRICO,Fábrica,1,1,0,1,1,1,1,0,
2245,11475,CAPA ALMOFADA 42X42 DECO VELUDO EST MARROM,Fábrica,1,1,0,1,1,1,1,0,
2246,11476,CAPA ALMOFADA 42X42 DECO VELUDO EST MOSTARDA,Fábrica,1,1,1,2,2,1,1,0,
2247,11477,CAPA ALMOFADA 42X42 DECO VELUDO EST SALMAO,Fábrica,1,1,0,1,1,1,1,0,
2248,11478,CAPA ALMOFADA 40X40 PORT FLANELA OMG DANCE,Fábrica,1,1,2,3,3,1,1,0,
2249,11479,CAPA ALMOFADA 40X40 PORT FLANELA OMG AMAZING,Fábrica,1,1,2,3,3,1,1,0,
2250,11480,CAPA ALMOFADA 40X40 PORT FLANELA OMG MAGAZINE,Fábrica,1,1,2,3,3,1,1,0,
2251,11481,CAPA ALMOFADA 40X40 PORT FLANELA OMG RELAX,Fábrica,1,1,2,3,3,1,1,0,
2252,11482,CAPA ALMOFADA 40X40 PORT FLANELA MINNIE CLASSIC,Fábrica,1,1,2,3,3,1,1,0,
2253,11483,CAPA ALMOFADA 40X40 PORT FLANELA MICKEY MINNIE LOVE,Fábrica,1,1,3,4,4,1,1,0,
2254,11484,CAPA ALMOFADA 40X40 PORT FLANELA MICKEY MOUSE MESCLA,Fábrica,1,1,4,5,5,1,1,0,
2255,11485,CAPA ALMOFADA 40X40 PORT FLANELA SPIDER DUO,Fábrica,1,1,4,5,5,1,1,0,
2256,11383,BLACK SEMI PVC 2.60X1.80 RUSTICO PALHA,Fábrica,1,1,0,1,1,1,1,0,
2257,11456,"COZINHA 2,60X1,30 BARRADO GALOS",Fábrica,1,1,1,2,2,1,1,0,
2258,11492,CAPA ALMOFADA 45X45 FLANEL ROSA,Fábrica,1,1,8,9,9,3,20.3456745860207,19,
2259,11459,"COZINHA 2,60X1,30 BARRADO XICARAS MARROM",Fábrica,1,1,3,4,4,1,1,0,
2260,11175,CABIDE REFORÇADO,Fábrica,1,1,4,5,5,1,1,0,
2261,11296,CABIDE C/ PRESILHAS,Fábrica,0,0,2,2,2,1,1,536,
2262,11460,TEC BLACK PVC DOUBLE 1.40 MT NUDE,Fábrica,1,1,0,1,1,1,1,0,
2263,11461,TEC BLACK PVC DOUBLE 1.40 MT AZUL BB,Fábrica,1,1,0,1,1,1,1,0,
2264,11462,TEC BLACK PVC DOUBLE 1.40 MT LILAS,Fábrica,1,1,0,1,1,1,1,0,
2265,11463,TEC BLACK PVC DOUBLE 1.40 MT ROSA,Fábrica,1,1,0,1,1,1,1,0,
2266,11464,TEC BLACK PVC DOUBLE 1.40 MT VERDE,Fábrica,1,1,0,1,1,1,1,0,
2267,11486,TEC LINHO VALVERDE BRANCO 2.80 MT,Fábrica,1,1,0,1,1,1,1,0,
2268,11487,TEC LINHO VALVERDE PEROLA 2.80 MT,Fábrica,1,1,0,1,1,1,1,0,
2269,12168,CORTINA OUTLET A,Fábrica,1,1,8,9,9,1,1,0,
2270,12169,CORTINA OUTLET B,Fábrica,1,1,8,9,9,1,1,0,
2271,12170,CORTINA OUTLET C,Fábrica,1,1,10,11,11,1,1.1641476963607915,0,
2272,12171,CORTINA OUTLET D,Fábrica,1,1,8,9,9,1,1.103535609791602,0,
2273,12172,CORTINA OUTLET E,Fábrica,2,2,16,18,18,1,1.6216981442988527,0,
2274,12175,CORTINA OUTLET F,Fábrica,1,1,9,10,10,1,1.0816349039857496,0,
2275,12176,CORTINA OUTLET G,Fábrica,1,1,8,9,9,1,1,0,
2276,12177,CORTINA OUTLET H,Fábrica,1,1,8,9,9,1,1.0845837803340836,0,
2277,12178,CORTINA OUTLET I,Fábrica,1,1,8,9,9,1,1,0,
2278,12179,CORTINA OUTLET J,Fábrica,1,1,10,11,11,1,1,0,
2279,12180,CORTINA OUTLET K,Fábrica,2,2,9,11,11,1,1.7369295209723177,0,
2280,12181,CORTINA OUTLET L,Fábrica,1,1,8,9,9,1,1,0,
2281,12182,CORTINA OUTLET M,Fábrica,1,1,8,9,9,1,1,0,
2282,12183,CORTINA OUTLET N,Fábrica,1,1,8,9,9,1,1,0,
2283,12184,CORTINA OUTLET O,Fábrica,1,1,8,9,9,1,1,0,
2284,12185,CORTINA OUTLET P,Fábrica,1,1,7,8,8,1,1,0,
2285,12186,CORTINA OUTLET Q,Fábrica,1,1,8,9,9,1,1,0,
2286,12187,CORTINA OUTLET R,Fábrica,1,1,2,3,3,1,1,0,
2287,12188,CORTINA OUTLET S,Fábrica,1,1,8,9,9,1,1,0,
2288,11504,"JOGO DE CAMA SOLT MALHA HAUS AZUL BB 2PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2289,11505,"JOGO DE CAMA SOLT MALHA HAUS BRANCO 2PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2290,11506,"JOGO DE CAMA SOLT MALHA HAUS GOIABA 2PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2291,11507,"JOGO DE CAMA SOLT MALHA HAUS LILAS 2PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2292,11508,"JOGO DE CAMA SOLT MALHA HAUS PEROLA 2PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2293,11509,"JOGO CAMA SOLT MALHA HAUS PRATA 2P FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2294,11510,"JOGO DE CAMA SOLT MALHA HAUS ROSA CHICL 2PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2295,11511,"JOGO DE CAMA SOLT MALHA HAUS SALMAO 2PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2296,11512,"JOGO DE CAMA SOLT MALHA HAUS TRIGO 2PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2297,11513,"JOGO DE CAMA CASAL MALHA HAUS AZUL BB 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2298,11514,"JOGO DE CAMA CASAL MALHA HAUS CINZA 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2299,11515,"JOGO DE CAMA CASAL MALHA HAUS ROSA BB 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2300,11516,"JOGO DE CAMA CASAL MALHA HAUS ROSA CHICL 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2301,11517,"JOGO CAMA CASAL MALHA HAUS ROSE 3P FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2302,11518,"JOGO DE CAMA CASAL MALHA HAUS SALMAO 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2303,11519,"JOGO CAMA CASAL MALHA HAUS TRIGO 3P FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2304,11520,"JOGO DE CAMA CASAL MALHA HAUS VERDE AGUA 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2305,11521,"JOGO DE CAMA QUEEN MALHA HAUS AZUL BB 3PÇ FRO, EST",Fábrica,1,1,1,2,2,1,1,0,
2306,11522,"JOGO DE CAMA QUEEN MALHA HAUS LILAS 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2307,11523,"JOGO DE CAMA QUEEN MALHA HAUS GOIABA 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2308,11524,"JOGO DE CAMA QUEEN MALHA HAUS ROSA BB 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2309,11525,"JOGO DE CAMA QUEEN MALHA HAUS ROSA CHICL 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2310,11526,"JOGO DE CAMA QUEEN MALHA HAUS SALMAO 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2311,11527,"JOGO DE CAMA QUEEN MALHA HAUS TRIGO 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2312,11528,"JOGO DE CAMA QUEEN MALHA HAUS VERDE AGUA 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2313,11529,"JOGO DE CAMA KING MALHA HAUS LILAS 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2314,11530,"JOGO DE CAMA KING MALHA HAUS GOIABA 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2315,11531,"JOGO DE CAMA KING MALHA HAUS ROSE 3PÇ FRO, EST",Fábrica,1,1,1,2,2,1,1,0,
2316,11532,"JOGO DE CAMA KING MALHA HAUS ROSA CHICL 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2317,11533,"JOGO DE CAMA KING MALHA HAUS TRIGO 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2318,11534,"JOGO DE CAMA KING MALHA HAUS VERDE AGUA 3PÇ FRO, EST",Fábrica,1,1,0,1,1,1,1,0,
2319,11535,"PESEIRA 0,50X2,00 SOFT MAX QUEEN BEGE",Fábrica,1,1,2,3,3,1,1,0,
2320,11536,"PESEIRA 0,50X2,00 SOFT MAX QUEEN BRANCO",Fábrica,1,1,0,1,1,1,1,0,
2321,11537,"PESEIRA 0,50X2,00 SOFT MAX QUEEN MARROM",Fábrica,1,1,0,1,1,1,1,0,
2322,11538,"PESEIRA 0,50X2,00 SOFT MAX QUEEN PALHA",Fábrica,1,1,0,1,1,1,1,0,
2323,11539,"PESEIRA 0,50X2,00 SOFT MAX QUEEN ROSA",Fábrica,1,1,0,1,1,1,1,0,
2324,11542,PRATIKA 2.60X1.80 VOIL AMASSADO AZUL MARINHO,Fábrica,1,1,0,1,1,1,1,0,
2325,11489,"DUPLEX 4,00X2,60 LINHO VALVERDE PEROLA",Fábrica,1,1,7,8,8,1,1,0,
2326,11488,"DUPLEX 4,00X2,60 LINHO VALVERDE BRANCO",Fábrica,1,1,7,8,8,1,1,0,
2327,11541,PRATIKA 2.60X1.80 VOIL AMASSADO AZUL HORTENCIA,Fábrica,1,1,0,1,1,1,1,0,
2328,11543,PRATIKA 2.60X1.80 VOIL AMASSADO CHA,Fábrica,1,1,0,1,1,1,1,0,
2329,11150,DUPLEX 5.80X2.60 LINHO RETA MARFIM,Fábrica,1,1,0,1,1,1,1,0,
2330,11151,DUPLEX 5.80X2.60 LINHO RETA PRATA,Fábrica,1,1,0,1,1,1,1,0,
2331,11493,"BLACKOUT 5,80X2,60 CORTTEX BRANCO",Fábrica,1,1,6,7,7,1,1,0,
2332,11494,"BLACKOUT 5,80X2,60 CORTTEX PEROLA",Fábrica,1,1,4,5,5,1,1,0,
2333,11495,"BLACKOUT 5,80X2,60 CORTTEX PRATA",Fábrica,1,1,1,2,2,1,1,0,
2334,11457,"COZINHA 2,60X1,30 BARRADO LEGUMES BEGE",Fábrica,1,1,2,3,3,1,1,0,
2335,9255,JOGO DE BANHEIRO ALGODAO M&S 3PâS,Fábrica,1,1,1,2,2,1,1,0,
2336,9682,JOGO DE BANHEIRO J&C 3PâS,Fábrica,1,1,0,1,1,1,1,0,
2337,9912,JOGO DE BANHEIRO MARKA PELO 3PCS BEGE,Fábrica,1,1,0,1,1,1,1,0,
2338,9913,JOGO DE BANHEIRO MARKA PELO 3PCS CINZA,Fábrica,1,1,0,1,1,1,1,0,
2339,9914,JOGO DE BANHEIRO MARKA PELO 3PCS MARFIM,Fábrica,1,1,0,1,1,1,1,0,
2340,9915,JOGO DE BANHEIRO MARKA PELO 3PCS TABACO,Fábrica,1,1,0,1,1,1,1,0,
2341,9916,JOGO DE BANHEIRO MARKA TAPETECO 3PCS,Fábrica,1,1,1,2,2,1,1,0,
2342,8964,JOGO DE BANHEIRO PELES 3PCS,Fábrica,1,1,0,1,1,1,1,0,
2343,10224,CAPA COLCHAO CASAL PORT LISO 20CM AZUL,Fábrica,1,1,0,1,1,1,1,0,
2344,10225,CAPA COLCHAO CASAL PORT LISO 20CM CHOCO,Fábrica,1,1,0,1,1,1,1,0,
2345,10226,CAPA COLCHAO CASAL PORT LISO 20CM CINZA,Fábrica,1,1,0,1,1,1,1,0,
2346,10227,CAPA COLCHAO CASAL PORT LISO 30CM AZUL,Fábrica,1,1,0,1,1,1,1,0,
2347,10228,CAPA COLCHAO CASAL PORT LISO 30CM CHOCO,Fábrica,1,1,1,2,2,1,1,0,
2348,10229,CAPA COLCHAO CASAL PORT LISO 30CM CINZA,Fábrica,1,1,0,1,1,1,1,0,
2349,10230,CAPA COLCHAO SOLT PORT LISO 20CM AZUL,Fábrica,1,1,0,1,1,1,1,0,
2350,10231,CAPA COLCHAO SOLT PORT LISO 20CM CHOCO,Fábrica,1,1,0,1,1,1,1,0,
2351,10232,CAPA COLCHAO SOLT PORT LISO 20CM CINZA,Fábrica,1,1,0,1,1,1,1,0,
2352,9745,"COBERTOR CASAL 1,80X2,20 BOA NOITE AZUL ROYAL",Fábrica,1,1,0,1,1,1,1,0,
2353,9746,"COBERTOR CASAL 1,80X2,20 BOA NOITE PRETO",Fábrica,1,1,0,1,1,1,1,0,
2354,9747,"COBERTOR CASAL 1,80X2,20 BOA NOITE VERMELHO",Fábrica,1,1,0,1,1,1,1,0,
2355,9986,"COBERTOR CASAL 2,00X2,30 ACALANTO LISO",Fábrica,1,1,0,1,1,1,1,0,
2356,9988,"COBERTOR CASAL 2,05X2,30 ALPES AZUL ROYAL",Fábrica,1,1,0,1,1,1,1,0,
2357,9989,"COBERTOR CASAL 2,05X2,30 ALPES VERDE MUSGO",Fábrica,1,1,0,1,1,1,1,0,
2358,9751,"COBERTOR CASAL 2,05X2,30 DACOTA AZUL ROYAL",Fábrica,1,1,0,1,1,1,1,0,
2359,9750,"COBERTOR CASAL 2,05X2,30 DACOTA VERDE MUSGO",Fábrica,1,1,0,1,1,1,1,0,
2360,9987,"COBERTOR QUEEN 2,30X2,30 ACALANTO XADREZ",Fábrica,1,1,0,1,1,1,1,0,
2361,9742,"COBERTOR SOLT 1,40X2,10 BOA SORTE AZUL",Fábrica,1,1,0,1,1,1,1,0,
2362,9743,"COBERTOR SOLT 1,40X2,10 BOA SORTE VERDE",Fábrica,1,1,0,1,1,1,1,0,
2363,9744,"COBERTOR SOLT 1,40X2,10 BOA SORTE VINHO",Fábrica,1,1,0,1,1,1,1,0,
2364,9748,"COBERTOR SOLT 1,40X2,20 BOA NOITE MARROM",Fábrica,1,1,0,1,1,1,1,0,
2365,9749,"COBERTOR SOLT 1,40X2,20 BOA NOITE PRETO",Fábrica,1,1,0,1,1,1,1,0,
2366,9764,"COBERTOR SOLT 1,40X2,20 DOMINO BRASIL",Fábrica,1,1,0,1,1,1,1,0,
2367,9765,"COBERTOR SOLT 1,40X2,20 DOMINO NAPOLITANO",Fábrica,1,1,1,2,2,1,1,0,
2368,9994,COBRE LEITO PASSIONE 3PâS DIVERSOS,Fábrica,1,1,0,1,1,1,1,0,
2369,9732,"COLCHA CASAL 2,10X2,20 OURO PRETO AZUL BLACK",Fábrica,1,1,1,2,2,1,1,0,
2370,9728,"COLCHA CASAL 2,10X2,20 OURO PRETO AZUL MARINHO",Fábrica,1,1,1,2,2,1,1,0,
2371,9727,"COLCHA CASAL 2,10X2,20 OURO PRETO AZUL ROYAL",Fábrica,1,1,0,1,1,1,1,0,
2372,9729,"COLCHA CASAL 2,10X2,20 OURO PRETO VERDE MUSGO",Fábrica,1,1,0,1,1,1,1,0,
2373,9730,"COLCHA CASAL 2,10X2,20 OURO PRETO VERMELHO",Fábrica,1,1,0,1,1,1,1,0,
2374,9731,"COLCHA CASAL 2,10X2,20 OURO PRETO VINHO",Fábrica,1,1,0,1,1,1,1,0,
2375,9995,"COLCHA CASAL 2,20X2,40 SAN MARINO",Fábrica,1,1,0,1,1,1,1,0,
2376,9544,"COLCHA QUEEN 2,30X2,30 OURO PRETO AZUL ROYAL",Fábrica,1,1,1,2,2,1,1,0,
2377,9566,"COLCHA QUEEN 2,30X2,30 OURO PRETO AZUL TURQUESA",Fábrica,1,1,1,2,2,1,1,0,
2378,9567,"COLCHA QUEEN 2,30X2,30 OURO PRETO VERMELHO",Fábrica,1,1,0,1,1,1,1,0,
2379,9596,"COLCHA QUEEN 2,30X2,40 NOVA BELISSIMA AZUL ROYAL",Fábrica,1,1,0,1,1,1,1,0,
2380,9597,"COLCHA QUEEN 2,30X2,40 NOVA BELISSIMA MARROM",Fábrica,1,1,0,1,1,1,1,0,
2381,9598,"COLCHA QUEEN 2,30X2,40 NOVA BELISSIMA PRETO",Fábrica,1,1,0,1,1,1,1,0,
2382,9599,"COLCHA QUEEN 2,30X2,40 NOVA BELISSIMA VERDE",Fábrica,1,1,0,1,1,1,1,0,
2383,9600,"COLCHA QUEEN 2,30X2,40 NOVA BELISSIMA VERMELHO",Fábrica,1,1,0,1,1,1,1,0,
2384,9996,"COLCHA QUEEN 2,40X2,60 SAN LORENZO AZUL BB",Fábrica,1,1,0,1,1,1,1,0,
2385,9997,"COLCHA QUEEN 2,40X2,60 SAN LORENZO PRATA",Fábrica,1,1,0,1,1,1,1,0,
2386,9998,"COLCHA QUEEN 2,40X2,60 SAN LORENZO ROSE",Fábrica,1,1,0,1,1,1,1,0,
2387,9999,"COLCHA QUEEN 2,40X2,60 SAN LORENZO TRIGO",Fábrica,1,1,0,1,1,1,1,0,
2388,9725,"COLCHA SOLT 1,50X2,20 OURO PRETO AZUL ROYAL",Fábrica,1,1,0,1,1,1,1,0,
2389,9759,"COLCHA SOLT 1,50X2,20 OURO PRETO VERDE BLACK",Fábrica,1,1,0,1,1,1,1,0,
2390,9726,"COLCHA SOLT 1,50X2,20 OURO PRETO VERDE MUSGO",Fábrica,1,1,0,1,1,1,1,0,
2391,9724,"COLCHA SOLT 1,50X2,20 OURO PRETO VERMELHO",Fábrica,1,1,0,1,1,1,1,0,
2392,9760,"MANTA CASAL 2,05X2,30 VENTURA AMERICA AZUL COBALTO",Fábrica,1,1,1,2,2,1,1,0,
2393,9653,"MANTA CASAL 2,05X2,30 VENTURA AMERICA PRETO",Fábrica,1,1,0,1,1,1,1,0,
2394,9741,"MANTA CASAL 2,05X2,30 VENTURA LOSANGO AZUL COBALTO",Fábrica,1,1,1,2,2,1,1,0,
2395,9735,"MANTA CASAL 2,05X2,30 VENTURA LOSANGO AZUL ROYAL",Fábrica,1,1,0,1,1,1,1,0,
2396,9654,"MANTA CASAL 2,05X2,30 VENTURA LOSANGO VERDE OLIVA",Fábrica,1,1,0,1,1,1,1,0,
2397,9739,"MANTA SOLT 1,70X2,30 VENTURA LOSANGO AZUL COBALTO",Fábrica,1,1,0,1,1,1,1,0,
2398,9738,"MANTA SOLT 1,70X2,30 VENTURA LOSANGO AZUL ROYAL",Fábrica,1,1,0,1,1,1,1,0,
2399,9740,"MANTA SOLT 1,70X2,30 VENTURA LOSANGO ROSA GREY",Fábrica,1,1,0,1,1,1,1,0,
2400,9736,"MANTA SOLT 1,70X2,30 VENTURA LOSANGO VERDE GUA",Fábrica,1,1,0,1,1,1,1,0,
2401,9716,"MANTA SOLT 1,70X2,30 VENTURA LOSANGO VERDE OLIVA",Fábrica,1,1,0,1,1,1,1,0,
2402,9817,PORTA TRAVESSEIRO LE CLASSIC ARDOSIA 53X80,Fábrica,1,1,0,1,1,1,1,0,
2403,9818,PORTA TRAVESSEIRO LE CLASSIC BOHEMIA 53X80,Fábrica,1,1,0,1,1,1,1,0,
2404,9520,PORTA TRAVESSEIRO LE CLASSIC BRANCO 53X80,Fábrica,1,1,0,1,1,1,1,0,
