sku_internal_id,erp_code,product_name,store,is_factory_or_cd,disponivel,fisico,vitrine,min_stock,alvo_p150,sugestao_unidades,ruptura_pct,unidades_perdidas_estimadas,prioridade,acao_sugerida,data_file
3603,12696,PRODUTO MAR 19,Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3603.js
3603,12696,PRODUTO MAR 19,Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3603.js
3603,12696,PRODUTO MAR 19,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3603.js
3604,71,TEC VOIL C/B BORDADO DUQUESA BEGE/BCO 2.80 MT,Fábrica,true,0,0,0,,3,3,2.8205,119.4523,CRÍTICO,Repor +3 u (vs. alvo P150),sku_3604.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Barreiro,false,3,4,1,,3,0,6.2821,20.0692,EQUILIBRADO,Manter — alinhado ao alvo,sku_3605.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Guaranis,false,4,5,1,,3,-1,5.5128,14.7779,EQUILIBRADO,"Excedente -1 u — transferir, ajustar pedido ou campanha",sku_3605.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Eldorado 2,false,2,3,1,,3,1,5.641,13.6093,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3605.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,G2,false,4,5,1,,3,-1,4.4872,12.4898,EQUILIBRADO,"Excedente -1 u — transferir, ajustar pedido ou campanha",sku_3605.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Betim,false,2,3,1,,3,1,4.6154,9.6464,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3605.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Venda Nova,false,2,3,1,,3,1,2.9487,6.4892,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3605.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Babita,false,2,3,1,,3,1,3.9744,7.417,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3605.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Tupis,false,1,2,1,,3,2,6.2821,16.2364,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3605.js
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Fábrica,true,0,0,0,,3,3,11.1538,71.6229,CRÍTICO,Repor +3 u (vs. alvo P150),sku_3605.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,Tupis,false,0,0,1,,3,3,1.9231,4.109,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3606.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,Babita,false,0,0,1,,3,3,1.9231,3.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3606.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,Barreiro,false,0,0,1,,3,3,3.4615,10.1067,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3606.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,Venda Nova,false,0,0,1,,3,3,1.9231,2.0244,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3606.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,Betim,false,0,0,1,,3,3,1.9231,4.3019,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3606.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,G2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3606.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,Eldorado 2,false,3,4,1,,3,0,0,0,EQUILIBRADO,Manter — alinhado ao alvo,sku_3606.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,Guaranis,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3606.js
3606,12704,TRAVESSEIRO TOQUE DE SEDA 0.50X0.70,Fábrica,true,0,0,0,,3,3,3.8462,30.9565,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3606.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,Tupis,false,0,0,1,,3,3,1.9231,2.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,Babita,false,0,0,1,,3,3,1.9231,10.8,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,Barreiro,false,0,0,1,,3,3,1.9231,2.3019,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,Venda Nova,false,0,0,1,,3,3,1.9231,1.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,Betim,false,0,0,1,,3,3,1.9231,2.8602,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,G2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,Eldorado 2,false,0,0,1,,3,3,1.9231,4.4337,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,Guaranis,false,0,0,1,,3,3,1.9231,5.0415,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3607,12703,TRAVESSEIRO TRISOFT PLUS 0.50X0.70,Fábrica,true,0,0,0,,3,3,1.9231,22.6,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3607.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,Eldorado 2,false,0,0,1,,3,3,3.3333,7.8724,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3608.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,Guaranis,false,5,6,1,,3,-2,0,0,EQUILIBRADO,"Excedente -2 u — transferir, ajustar pedido ou campanha",sku_3608.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,G2,false,2,3,1,,3,1,0,0,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3608.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,Betim,false,0,0,1,,3,3,1.9231,5.8226,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3608.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,Venda Nova,false,3,4,1,,3,0,0,0,EQUILIBRADO,Manter — alinhado ao alvo,sku_3608.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,Barreiro,false,7,8,1,,3,-4,0.7692,3.6031,EXCESSO,"Excedente -4 u — transferir, ajustar pedido ou campanha",sku_3608.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,Babita,false,0,0,1,,3,3,1.9231,10.083,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3608.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,Tupis,false,6,7,1,,3,-3,0,0,EXCESSO,"Excedente -3 u — transferir, ajustar pedido ou campanha",sku_3608.js
3608,12705,PROTETOR DE TRAVESSEIROS PERCAL 200 FIOS,Fábrica,true,0,0,0,,3,3,5.7692,43.0325,CRÍTICO,Repor +3 u (vs. alvo P150),sku_3608.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,Barreiro,false,0,0,1,,3,3,1.9231,5.2416,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3609.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,Venda Nova,false,0,1,1,,3,3,1.9231,2.0415,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3609.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,Betim,false,0,0,1,,3,3,1.9231,2.0415,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3609.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,G2,false,0,0,1,,3,3,1.9231,2.0415,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3609.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,Babita,false,0,0,1,,3,3,1.9231,5.8991,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3609.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,Eldorado 2,false,0,0,1,,3,3,1.9231,2.0415,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3609.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,Tupis,false,0,0,1,,3,3,2.0513,6.3195,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3609.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,Guaranis,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3609.js
3609,12706,COBERTOR DEXTER CORTTEX CASAL LISO,Fábrica,true,0,0,0,,3,3,1.9231,8.6,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3609.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,Guaranis,false,0,0,1,,3,3,3.9744,8.7129,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,Eldorado 2,false,0,0,1,,3,3,5.5128,14.1728,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,G2,false,0,0,1,,3,3,1.9231,3.1415,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,Betim,false,0,0,1,,3,3,3.8462,7.8498,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,Venda Nova,false,0,0,1,,3,3,3.8462,5.1503,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,Barreiro,false,0,1,1,,3,3,3.8462,7.523,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,Babita,false,0,0,1,,3,3,2.8205,5.7879,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,Tupis,false,0,1,1,,3,3,4.1026,6.8649,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3610,12707,KIT COLCHA SIENA CASAL 3 PÇS,Fábrica,true,0,0,0,,3,3,6.0256,35.0079,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3610.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,Guaranis,false,1,2,1,,3,2,1.9231,2.7811,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3611.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,Eldorado 2,false,0,0,1,,3,3,3.9744,5.5113,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3611.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,G2,false,2,3,1,,3,1,1.9231,1.7179,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3611.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,Betim,false,1,2,1,,3,2,1.9231,3.4857,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3611.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,Venda Nova,false,3,4,1,,3,0,2.1795,2.6041,EQUILIBRADO,Manter — alinhado ao alvo,sku_3611.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,Barreiro,false,3,4,1,,3,0,1.9231,4.3575,EQUILIBRADO,Manter — alinhado ao alvo,sku_3611.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,Babita,false,2,3,1,,3,1,2.0513,3.8602,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3611.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,Tupis,false,2,3,1,,3,1,0,0,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3611.js
3611,12709,KIT COLCHA SIENA KING 3 PÇS,Fábrica,true,0,0,0,,4,4,8.4615,33.8704,ATENÇÃO,Repor +4 u (vs. alvo P150),sku_3611.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,Guaranis,false,2,3,1,,3,1,2.0513,5.4737,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3612.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,Eldorado 2,false,0,0,1,,3,3,4.1026,7.5754,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3612.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,G2,false,1,2,1,,3,2,0.8974,1.1043,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3612.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,Betim,false,0,0,1,,3,3,5.8974,8.9048,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3612.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,Venda Nova,false,0,1,1,,3,3,3.8462,3.3656,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3612.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,Barreiro,false,2,3,1,,3,1,1.9231,4.2779,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3612.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,Babita,false,0,0,1,,3,3,3.8462,4.9917,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3612.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,Tupis,false,0,1,1,,3,3,1.9231,6.9969,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3612.js
3612,12708,KIT COLCHA SIENA QUEEN 3 PÇS,Fábrica,true,0,0,0,,3,3,5.2564,24.7473,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3612.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,Guaranis,false,3,4,1,,3,0,0,0,EQUILIBRADO,Manter — alinhado ao alvo,sku_3613.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,Eldorado 2,false,0,0,1,,3,3,3.8462,11.379,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3613.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,G2,false,0,1,1,,3,3,3.8462,2.8018,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3613.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,Betim,false,2,3,1,,3,1,0,0,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3613.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,Venda Nova,false,0,0,1,,3,3,3.8462,6.4671,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3613.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,Barreiro,false,2,3,1,,3,1,3.8462,10.1711,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3613.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,Babita,false,0,0,1,,3,3,3.8462,5.2008,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3613.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,Tupis,false,0,0,1,,3,3,3.8462,8.9977,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3613.js
3613,12710,KIT COLCHA SIENA SOLTEIRO 2 PÇS,Fábrica,true,0,0,0,,3,3,7.6923,38.2509,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3613.js
3614,12711,PRODUTO MAR 20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3614.js
3615,12712,PRODUTO MAR 21,Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3615.js
3615,12712,PRODUTO MAR 21,Betim,false,0,0,1,,3,3,1.9231,5,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3615.js
3615,12712,PRODUTO MAR 21,Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3615.js
3615,12712,PRODUTO MAR 21,Eldorado 2,false,0,1,1,,3,3,1.9231,2.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3615.js
3615,12712,PRODUTO MAR 21,Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3615.js
3615,12712,PRODUTO MAR 21,G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3615.js
3615,12712,PRODUTO MAR 21,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3615.js
3616,12713,PRODUTO MAR 22,Eldorado 2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3616.js
3616,12713,PRODUTO MAR 22,Tupis,false,0,0,1,,3,3,1.9231,1.3604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3616.js
3616,12713,PRODUTO MAR 22,Betim,false,0,0,1,,3,3,1.9231,5.9276,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3616.js
3616,12713,PRODUTO MAR 22,Barreiro,false,9,10,1,,3,-6,0,0,EXCESSO,"Excedente -6 u — transferir, ajustar pedido ou campanha",sku_3616.js
3616,12713,PRODUTO MAR 22,G2,false,0,0,1,,3,3,1.9231,2.7746,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3616.js
3616,12713,PRODUTO MAR 22,Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3616.js
3616,12713,PRODUTO MAR 22,Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3616.js
3616,12713,PRODUTO MAR 22,Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3616.js
3616,12713,PRODUTO MAR 22,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3616.js
3617,12714,PRODUTO MAR 23,Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3617.js
3617,12714,PRODUTO MAR 23,Eldorado 2,false,1,2,1,,3,2,0.2564,3.05,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3617.js
3617,12714,PRODUTO MAR 23,Betim,false,1,2,1,,3,2,0.3846,1.0336,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3617.js
3617,12714,PRODUTO MAR 23,Tupis,false,0,0,1,,3,3,1.9231,4.0968,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3617.js
3617,12714,PRODUTO MAR 23,Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3617.js
3617,12714,PRODUTO MAR 23,G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3617.js
3617,12714,PRODUTO MAR 23,Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3617.js
3617,12714,PRODUTO MAR 23,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3617.js
3618,12715,PRODUTO MAR 24,Eldorado 2,false,0,0,1,,3,3,3.8462,15.7957,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3618.js
3618,12715,PRODUTO MAR 24,Betim,false,0,1,1,,3,3,1.9231,1.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3618.js
3618,12715,PRODUTO MAR 24,Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3618.js
3618,12715,PRODUTO MAR 24,Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3618.js
3618,12715,PRODUTO MAR 24,Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3618.js
3618,12715,PRODUTO MAR 24,Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3618.js
3618,12715,PRODUTO MAR 24,Venda Nova,false,0,0,1,,3,3,1.9231,2.52,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3618.js
3618,12715,PRODUTO MAR 24,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3618.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,Guaranis,false,7,8,1,,3,-4,1.2821,2.158,EXCESSO,"Excedente -4 u — transferir, ajustar pedido ou campanha",sku_3619.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,Eldorado 2,false,7,8,1,,3,-4,1.9231,1.2604,EXCESSO,"Excedente -4 u — transferir, ajustar pedido ou campanha",sku_3619.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,G2,false,3,4,1,,3,0,3.8462,5.0415,EQUILIBRADO,Manter — alinhado ao alvo,sku_3619.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,Betim,false,5,6,1,,3,-2,1.9231,2.7811,EQUILIBRADO,"Excedente -2 u — transferir, ajustar pedido ou campanha",sku_3619.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,Venda Nova,false,7,8,1,,3,-4,0.5128,2.1017,EXCESSO,"Excedente -4 u — transferir, ajustar pedido ou campanha",sku_3619.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,Barreiro,false,3,4,1,,3,0,2.0513,6.3333,EQUILIBRADO,Manter — alinhado ao alvo,sku_3619.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,Babita,false,8,9,1,,3,-5,1.9231,4.3587,EXCESSO,"Excedente -5 u — transferir, ajustar pedido ou campanha",sku_3619.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,Tupis,false,3,4,1,,3,0,1.9231,1.5208,EQUILIBRADO,Manter — alinhado ao alvo,sku_3619.js
3619,12716,MANTA P/SOFA FILATO 1.20X1.50,Fábrica,true,16,16,0,,3,-13,3.8462,14.9791,EXCESSO,"Excedente -13 u — transferir, ajustar pedido ou campanha",sku_3619.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,Babita,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3620.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,Guaranis,false,1,2,1,,3,2,1.9231,5.625,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3620.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,Eldorado 2,false,1,2,1,,3,2,2.4359,3.6828,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3620.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,G2,false,0,0,1,,3,3,3.8462,4.2774,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3620.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,Betim,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3620.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,Venda Nova,false,1,2,1,,3,2,3.8462,7.0132,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3620.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,Barreiro,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3620.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,Tupis,false,3,4,1,,3,0,0,0,EQUILIBRADO,Manter — alinhado ao alvo,sku_3620.js
3620,12717,MANTA P/SOFA JACQUARD TESSI 1.20X1.50,Fábrica,true,0,0,0,,3,3,9.6154,37.8761,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3620.js
3621,12718,PRODUTO MAR 25,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3621.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,Babita,false,0,0,1,,3,3,1.9231,2.3136,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3622.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,Barreiro,false,0,0,1,,3,3,1.9231,1.7475,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3622.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,Guaranis,false,2,3,1,,3,1,0,0,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3622.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,Eldorado 2,false,0,0,1,,3,3,2.8205,14.3685,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3622.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,G2,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3622.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,Betim,false,0,1,1,,3,3,1.9231,2.3019,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3622.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,Venda Nova,false,0,0,1,,3,3,1.9231,6.3019,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3622.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,Tupis,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3622.js
3622,12719,COBERTOR DEXTER CORTTEX QUEEN LISO,Fábrica,true,0,0,0,,3,3,1.9231,3.5885,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3622.js
3623,12720,KIT COLCHA CORTTEX INF. FEMININO,Babita,false,0,0,1,,3,3,1.9231,2.3019,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3623.js
3623,12720,KIT COLCHA CORTTEX INF. FEMININO,Guaranis,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3623.js
3623,12720,KIT COLCHA CORTTEX INF. FEMININO,Eldorado 2,false,0,1,1,,3,3,1.9231,2.0317,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3623.js
3623,12720,KIT COLCHA CORTTEX INF. FEMININO,G2,false,0,0,1,,3,3,1.9231,3.5623,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3623.js
3623,12720,KIT COLCHA CORTTEX INF. FEMININO,Betim,false,0,1,1,,3,3,4.359,5.2398,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3623.js
