sku_internal_id,erp_code,product_name,store,demand,baseRep,minFinal,p150Today,dispToday,curveClass,ltDaysOperational,error
2669,11737,CORTINA LUX DUAL LINHO BORDADO TULIPAS PER/BEG 4.00X2.60,Venda Nova,1,1,1,1,0,C,7,
2669,11737,CORTINA LUX DUAL LINHO BORDADO TULIPAS PER/BEG 4.00X2.60,Eldorado 2,1,1,1,1,0,C,23,
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Tupis,1,0,1,1,2,C,16,
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Guaranis,1,0,1,1,2,C,9,
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Barreiro,1,0,1,1,2,C,10,
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Venda Nova,1,0,1,1,2,C,8,
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Babita,1,0,1,1,3,C,12,
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,G2,1,0,1,1,2,C,12,
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Betim,1,0,1,1,2,C,3,
2670,11739,CORTINA LUX DARK VOIL SLIN BRANCO 5.80X2.60,Eldorado 2,1,0,1,1,1,C,6,
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,G2,1,0,1,1,1,C,4,
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Barreiro,1,0,1,1,1,C,7,
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Babita,1,0,1,1,3,C,16,
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Guaranis,1,0,1,1,2,C,17,
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Tupis,1,0,1,1,2,C,14,
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Betim,1,0,1,1,2,C,3,
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Venda Nova,1,0,1,1,2,C,11,
2671,11740,CORTINA LUX DARK VOIL SLIN PEROLA 5.80X2.60,Eldorado 2,1,0,1,1,2,C,11,
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Babita,1,0,1,1,2,C,3,
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Barreiro,1,0,1,1.055016503369963,2,C,6,
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Betim,1,0,1,1,2,C,16,
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Tupis,1,0,1,1,2,C,7,
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Guaranis,1,0,1,1.171922971821012,2,C,8,
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,G2,1,0,1,1,2,C,4,
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Venda Nova,1,0,1,1,3,C,4,
2672,11741,CORTINA LUX DARK VOIL SLIN PRATA 5.80X2.60,Eldorado 2,1,0,1,1,2,C,11,
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Tupis,1,1,1,1,0,C,16,
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Babita,1,1,1,1,0,C,16,
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Guaranis,1,1,1,1,0,C,16,
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",G2,1,1,1,1,0,C,16,
2673,11742,"CORTINA DE PIA 2,60X0,80 MICROFIBRA OCRE 07",Venda Nova,1,1,1,1,0,C,16,
2674,11743,CORTINA PIA MICROFIBRA 2.60X0.80,Venda Nova,1,1,1,1,0,C,20,
2674,11743,CORTINA PIA MICROFIBRA 2.60X0.80,Guaranis,1,1,1,1,0,C,7,
2674,11743,CORTINA PIA MICROFIBRA 2.60X0.80,Betim,1,1,1,1,0,C,16,
2674,11743,CORTINA PIA MICROFIBRA 2.60X0.80,G2,1,1,1,1.048887146856519,0,C,27,
2674,11743,CORTINA PIA MICROFIBRA 2.60X0.80,Barreiro,1,1,1,1.2867726160806054,0,C,25,
2674,11743,CORTINA PIA MICROFIBRA 2.60X0.80,Tupis,1,1,1,1,0,C,9,
2674,11743,CORTINA PIA MICROFIBRA 2.60X0.80,Babita,1,1,1,1,0,C,7,
2674,11743,CORTINA PIA MICROFIBRA 2.60X0.80,Eldorado 2,1,1,1,1,0,C,17,
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Betim,1,1,1,1,0,C,16,
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Barreiro,1,1,1,1,0,C,3,
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",G2,1,1,1,1,0,C,16,
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Guaranis,1,1,1,1,0,C,16,
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Babita,1,0,1,1,1,C,16,
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Venda Nova,1,1,1,1,0,C,16,
2675,11744,"CORTINA DE PIA 2,60X0,80 OXFORD CARAMELO",Eldorado 2,1,1,1,1,0,C,16,
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Tupis,1,1,1,1,0,C,16,
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Betim,1,1,1,1,0,C,16,
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Barreiro,1,1,1,1,0,C,16,
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",G2,1,1,1,1,0,C,16,
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Guaranis,1,1,1,1,0,C,16,
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Babita,1,1,1,1,0,C,16,
2676,11745,"CORTINA DE PIA 2,60X0,80 OXFORD PRATA",Venda Nova,1,1,1,1,0,C,16,
2677,11746,CORTINA PIA OXFORD GALOS 2.60X0.80,Tupis,1,1,1,1.0878134357037585,0,C,28,
2677,11746,CORTINA PIA OXFORD GALOS 2.60X0.80,Barreiro,1,1,1,1,0,C,16,
2677,11746,CORTINA PIA OXFORD GALOS 2.60X0.80,Betim,1,1,1,1,0,C,5,
2677,11746,CORTINA PIA OXFORD GALOS 2.60X0.80,G2,1,1,1,1,0,C,9,
2677,11746,CORTINA PIA OXFORD GALOS 2.60X0.80,Venda Nova,1,1,1,1,0,C,7,
2677,11746,CORTINA PIA OXFORD GALOS 2.60X0.80,Babita,1,1,1,1,0,C,14,
2677,11746,CORTINA PIA OXFORD GALOS 2.60X0.80,Guaranis,1,1,1,1,0,C,21,
2677,11746,CORTINA PIA OXFORD GALOS 2.60X0.80,Eldorado 2,1,1,1,1,0,C,19,
2678,11747,CORTINA PIA OXFORD  XICARAS BEGE 2.60X0.80,Guaranis,1,1,1,1,0,C,20,
2678,11747,CORTINA PIA OXFORD  XICARAS BEGE 2.60X0.80,Babita,1,1,1,1,0,C,5,
2678,11747,CORTINA PIA OXFORD  XICARAS BEGE 2.60X0.80,Barreiro,1,1,1,1.3258949329008531,0,C,34,
2678,11747,CORTINA PIA OXFORD  XICARAS BEGE 2.60X0.80,Tupis,1,1,1,1,0,C,20,
2678,11747,CORTINA PIA OXFORD  XICARAS BEGE 2.60X0.80,G2,1,1,1,1,0,C,14,
2678,11747,CORTINA PIA OXFORD  XICARAS BEGE 2.60X0.80,Venda Nova,1,1,1,1.243408939549576,0,C,32,
2678,11747,CORTINA PIA OXFORD  XICARAS BEGE 2.60X0.80,Betim,1,1,1,1,0,C,14,
2678,11747,CORTINA PIA OXFORD  XICARAS BEGE 2.60X0.80,Eldorado 2,1,1,1,1,0,C,22,
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Venda Nova,1,1,1,1,0,C,16,
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",G2,1,1,1,1,0,C,16,
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Tupis,1,1,1,1,0,C,16,
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Barreiro,1,1,1,1,0,C,16,
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Betim,1,1,1,1,0,C,16,
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Guaranis,1,1,1,1,0,C,16,
2679,11748,"CORTINA DE PIA 2,60X0,80 CORTA LUZ CRU",Babita,1,1,1,1,0,C,16,
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Tupis,1,1,1,1,0,C,16,
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Guaranis,1,1,1,1,0,C,16,
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Barreiro,1,1,1,1,0,C,16,
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Eldorado 2,1,1,1,1,0,C,16,
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Venda Nova,1,1,1,1,0,C,16,
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",Betim,1,1,1,1,0,C,16,
2680,11749,"CORTINA DE PIA 2,60X0,80 CORTA LUZ NUDE",G2,1,1,1,1,0,C,16,
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Barreiro,1,1,1,1,0,C,16,
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Betim,1,1,1,1,0,C,16,
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Guaranis,1,1,1,1,0,C,16,
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Babita,1,1,1,1,0,C,16,
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Venda Nova,1,0,1,1,1,C,16,
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Eldorado 2,1,1,1,1,0,C,16,
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",Tupis,1,1,1,1,0,C,16,
2681,11750,"CORTINA DE PIA 2,60X0,80 CORTA LUZ PRATA",G2,1,1,1,1,0,C,16,
2684,11754,"CORTA LUZ 2,60X1,80 EST FOLHAGEM VERDE",G2,1,1,1,1,0,C,16,
2685,11755,"CORTA LUZ 2,60X1,80 EST FLOR CINZA",G2,1,1,1,1,0,C,16,
2685,11755,"CORTA LUZ 2,60X1,80 EST FLOR CINZA",Babita,1,1,1,1,0,C,16,
2686,11756,"CORTA LUZ 2,60X1,80 EST RAMOS NUDE",G2,1,1,1,1,0,C,16,
2686,11756,"CORTA LUZ 2,60X1,80 EST RAMOS NUDE",Babita,1,1,1,1,0,C,16,
2686,11756,"CORTA LUZ 2,60X1,80 EST RAMOS NUDE",Guaranis,1,1,1,1,0,C,16,
2686,11756,"CORTA LUZ 2,60X1,80 EST RAMOS NUDE",Venda Nova,1,1,1,1,0,C,16,
2687,11757,"CORTA LUZ 4,00X2,60 EST FOLHAGEM VERDE",Babita,1,1,1,1,0,C,16,
2687,11757,"CORTA LUZ 4,00X2,60 EST FOLHAGEM VERDE",Guaranis,1,1,1,1,0,C,16,
2687,11757,"CORTA LUZ 4,00X2,60 EST FOLHAGEM VERDE",Venda Nova,1,1,1,1,0,C,16,
2687,11757,"CORTA LUZ 4,00X2,60 EST FOLHAGEM VERDE",G2,1,1,1,1,0,C,16,
2688,11758,"CORTA LUZ 4,00X2,60 EST FLOR CINZA",Barreiro,1,1,1,1,0,C,16,
2688,11758,"CORTA LUZ 4,00X2,60 EST FLOR CINZA",Babita,1,1,1,1,0,C,16,
2688,11758,"CORTA LUZ 4,00X2,60 EST FLOR CINZA",Betim,1,1,1,1,0,C,16,
2688,11758,"CORTA LUZ 4,00X2,60 EST FLOR CINZA",Guaranis,1,1,1,1,0,C,16,
2688,11758,"CORTA LUZ 4,00X2,60 EST FLOR CINZA",G2,1,1,1,1,0,C,16,
2688,11758,"CORTA LUZ 4,00X2,60 EST FLOR CINZA",Venda Nova,1,1,1,1,0,C,16,
2689,11759,"CORTA LUZ 4,00X2,60 EST RAMOS NUDE",Barreiro,1,1,1,1,0,C,16,
2689,11759,"CORTA LUZ 4,00X2,60 EST RAMOS NUDE",Guaranis,1,1,1,1,0,C,16,
2689,11759,"CORTA LUZ 4,00X2,60 EST RAMOS NUDE",Babita,1,1,1,1,0,C,16,
2689,11759,"CORTA LUZ 4,00X2,60 EST RAMOS NUDE",Venda Nova,1,1,1,1,0,C,16,
2689,11759,"CORTA LUZ 4,00X2,60 EST RAMOS NUDE",G2,1,1,1,1,0,C,16,
2694,11761,"UNICA 4,00X2,60 MANDRAS MARROM",G2,1,1,1,1,0,C,16,
2694,11761,"UNICA 4,00X2,60 MANDRAS MARROM",Guaranis,1,1,1,1,0,C,16,
2694,11761,"UNICA 4,00X2,60 MANDRAS MARROM",Barreiro,1,1,1,1,0,C,16,
2696,11763,"UNICA 4,00X2,60 MANDRAS AREIA",G2,1,1,1,1,0,C,16,
2696,11763,"UNICA 4,00X2,60 MANDRAS AREIA",Guaranis,1,1,1,1,0,C,16,
2696,11763,"UNICA 4,00X2,60 MANDRAS AREIA",Venda Nova,1,1,1,1,0,C,16,
2696,11763,"UNICA 4,00X2,60 MANDRAS AREIA",Barreiro,1,1,1,1,0,C,16,
2696,11763,"UNICA 4,00X2,60 MANDRAS AREIA",Babita,1,1,1,1,0,C,16,
2697,11764,"UNICA 4,00X2,60 MANDRAS TRIGO",Babita,1,1,1,1,0,C,16,
2697,11764,"UNICA 4,00X2,60 MANDRAS TRIGO",Venda Nova,1,1,1,1,0,C,16,
2717,11770,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 2,00",Venda Nova,1,0,1,1,1,C,16,
2717,11770,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 2,00",Tupis,1,0,1,1,8,C,16,
2717,11770,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 2,00",Babita,1,0,1,1.1651466309519243,2,C,16,
2717,11770,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 2,00",Barreiro,1,0,1,1,3,C,16,
2717,11770,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 2,00",Betim,1,0,1,1,3,C,16,
2717,11770,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 2,00",G2,1,0,1,1,7,C,16,
2717,11770,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 2,00",Guaranis,1,0,1,1,1,C,16,
2717,11770,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 2,00",Eldorado 2,1,0,1,1.6803631577326734,10,C,6,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",Tupis,1,1,1,1,0,C,9,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",Babita,1,1,1,1,0,C,16,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",G2,1,1,1,1,0,C,16,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",Barreiro,1,1,1,1,0,C,16,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",Betim,1,1,1,1,0,C,16,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",Venda Nova,1,1,1,1,0,C,16,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",Guaranis,1,0,1,1,1,C,6,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",Eldorado 2,1,1,1,1,0,C,3,
2718,11771,"KIT BASTAO METAL CROMADO DUPLO 19/28MM 3,00",Web,1,1,1,1,0,C,16,
2719,11772,"PRATIKA LEVE 2,60X1,60 VOIL LISO CINZA/BRANCO",Babita,1,1,1,1,0,C,16,
2719,11772,"PRATIKA LEVE 2,60X1,60 VOIL LISO CINZA/BRANCO",Venda Nova,1,1,1,1,0,C,16,
2719,11772,"PRATIKA LEVE 2,60X1,60 VOIL LISO CINZA/BRANCO",G2,1,1,1,1,0,C,16,
2719,11772,"PRATIKA LEVE 2,60X1,60 VOIL LISO CINZA/BRANCO",Guaranis,1,1,1,1,0,C,16,
2720,11773,"PRATIKA LEVE 2,60X1,60 VOIL LISO CINZA/PRATA",G2,1,1,1,1,0,C,16,
2720,11773,"PRATIKA LEVE 2,60X1,60 VOIL LISO CINZA/PRATA",Guaranis,1,1,1,1,0,C,16,
2721,11774,"UNICA 4,00X2,60 PARATI REPOSTEIRO TELA",Guaranis,1,1,1,1,0,C,16,
2721,11774,"UNICA 4,00X2,60 PARATI REPOSTEIRO TELA",G2,1,1,1,1,0,C,16,
2721,11774,"UNICA 4,00X2,60 PARATI REPOSTEIRO TELA",Barreiro,1,1,1,1,0,C,16,
2721,11774,"UNICA 4,00X2,60 PARATI REPOSTEIRO TELA",Babita,1,1,1,1,0,C,16,
2722,11775,"DUPLEX 4,00X2,60 TELA TRELICA TRIGO",Guaranis,1,1,1,1,0,C,16,
2722,11775,"DUPLEX 4,00X2,60 TELA TRELICA TRIGO",Babita,1,1,1,1,0,C,16,
2722,11775,"DUPLEX 4,00X2,60 TELA TRELICA TRIGO",Barreiro,1,1,1,1,0,C,16,
2722,11775,"DUPLEX 4,00X2,60 TELA TRELICA TRIGO",G2,1,1,1,1,0,C,16,
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,G2,1,1,1,1,0,C,11,
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Tupis,1,0,1,1,1,C,5,
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Venda Nova,1,0,1,1.0874759624284644,1,C,15,
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Barreiro,1,0,1,4.53245931241022,5,C,6,
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Guaranis,1,0,1,1,2,C,7,
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Babita,1,0,1,1.1024589194040026,2,C,8,
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Betim,1,1,1,1.7777792462269018,1,C,8,
2723,11790,CORTINA LUX UNICA BK100 LISO FENDI 2.60X1.70,Eldorado 2,3,3,1,3.302303100130839,0,C,9,
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Guaranis,1,0,1,1,2,C,8,
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Babita,1,1,1,1,0,C,14,
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Barreiro,1,1,1,3.8486762459903927,3,C,7,
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Betim,1,1,1,2.7577311518596543,2,C,12,
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Tupis,1,0,1,1.1916575711623005,2,C,11,
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,G2,1,0,1,1.6889607550529984,2,C,10,
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Venda Nova,1,0,1,1.4736247701460246,1,C,12,
2724,11791,CORTINA LUX UNICA BK100 LISO FENDI 4.00X2.60,Eldorado 2,1,0,1,2.4101007309020166,2,C,7,
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Guaranis,1,0,1,1.1373702363271287,2,C,13,
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,G2,1,0,1,1,2,C,2,
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Betim,1,0,1,1,1,C,3,
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Tupis,1,0,1,1,1,C,7,
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Barreiro,2,2,1,5.408013044281919,3,C,8,
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Babita,1,0,1,1,1,C,12,
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Venda Nova,1,0,1,1.04851463366564,2,C,5,
2725,11792,CORTINA LUX UNICA BK100 LISO NUDE 2.60X1.70,Eldorado 2,1,0,1,1.3709278907428692,1,C,6,
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,G2,1,1,1,1,0,C,8,
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Venda Nova,1,0,1,1.0268156626908513,2,C,7,
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Babita,1,0,1,1,3,C,13,
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Guaranis,1,0,1,1,5,C,13,
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Tupis,1,1,1,1.1255533254143897,0,C,6,
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Betim,1,1,1,1.0454017180958552,0,C,13,
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Barreiro,5,5,1,4.8379285126033444,0,C,7,
2726,11793,CORTINA LUX UNICA BK100 LISO NUDE 4.00X2.60,Eldorado 2,1,0,1,2.4061254619243577,2,C,9,
2728,11794,"DUPLEX 2,60X1,80 BORD L LEAF BCO/BEGE",Barreiro,1,1,1,1,0,C,16,
2728,11794,"DUPLEX 2,60X1,80 BORD L LEAF BCO/BEGE",Tupis,1,1,1,1,0,C,16,
2728,11794,"DUPLEX 2,60X1,80 BORD L LEAF BCO/BEGE",Guaranis,1,0,1,1,1,C,16,
2728,11794,"DUPLEX 2,60X1,80 BORD L LEAF BCO/BEGE",Betim,1,1,1,1,0,C,16,
2728,11794,"DUPLEX 2,60X1,80 BORD L LEAF BCO/BEGE",Venda Nova,1,1,1,1,0,C,16,
2728,11794,"DUPLEX 2,60X1,80 BORD L LEAF BCO/BEGE",Babita,1,1,1,1,0,C,16,
2728,11794,"DUPLEX 2,60X1,80 BORD L LEAF BCO/BEGE",G2,1,0,1,1,1,C,16,
2729,11795,"DUPLEX 4,00X2,60 BORD L LEAF BCO/BEGE",G2,1,0,1,1,2,C,4,
2729,11795,"DUPLEX 4,00X2,60 BORD L LEAF BCO/BEGE",Betim,1,1,1,2.009585164288255,1,C,34,
2729,11795,"DUPLEX 4,00X2,60 BORD L LEAF BCO/BEGE",Babita,1,0,1,1,1,C,16,
2729,11795,"DUPLEX 4,00X2,60 BORD L LEAF BCO/BEGE",Barreiro,1,1,1,3.155449164497291,2,C,16,
2729,11795,"DUPLEX 4,00X2,60 BORD L LEAF BCO/BEGE",Tupis,1,0,1,1,1,C,24,
2729,11795,"DUPLEX 4,00X2,60 BORD L LEAF BCO/BEGE",Venda Nova,1,0,1,1,1,C,16,
2729,11795,"DUPLEX 4,00X2,60 BORD L LEAF BCO/BEGE",Guaranis,1,0,1,1.0637873141348773,1,C,5,
2729,11795,"DUPLEX 4,00X2,60 BORD L LEAF BCO/BEGE",Eldorado 2,1,0,1,1,1,C,22,
2730,11796,"DUPLEX 5,80X2,60 BORD L LEAF BCO/BEGE",Guaranis,1,1,1,1,0,C,16,
2730,11796,"DUPLEX 5,80X2,60 BORD L LEAF BCO/BEGE",Betim,1,1,1,1,0,C,16,
2730,11796,"DUPLEX 5,80X2,60 BORD L LEAF BCO/BEGE",Barreiro,1,1,1,1,0,C,16,
2730,11796,"DUPLEX 5,80X2,60 BORD L LEAF BCO/BEGE",G2,1,1,1,1,0,C,16,
2730,11796,"DUPLEX 5,80X2,60 BORD L LEAF BCO/BEGE",Babita,1,1,1,1,0,C,16,
2730,11796,"DUPLEX 5,80X2,60 BORD L LEAF BCO/BEGE",Venda Nova,1,1,1,1,0,C,16,
2730,11796,"DUPLEX 5,80X2,60 BORD L LEAF BCO/BEGE",Tupis,1,1,1,1,0,C,16,
2732,11798,"DUPLEX 4,00X2,60 BORD L JULIA FEND/PEROLA",Eldorado 2,1,1,1,1,0,C,16,
2733,11799,"DUPLEX 5,80X2,60 BORD L JULIA FEND/PEROLA",Guaranis,1,1,1,1,0,C,16,
2733,11799,"DUPLEX 5,80X2,60 BORD L JULIA FEND/PEROLA",G2,1,1,1,1,0,C,16,
2733,11799,"DUPLEX 5,80X2,60 BORD L JULIA FEND/PEROLA",Babita,1,1,1,1,0,C,16,
2734,12246,"DUPLEX 4,00X2,60 BORD L ARBELA BCO/PRATA",Tupis,1,1,1,1,0,C,16,
2734,12246,"DUPLEX 4,00X2,60 BORD L ARBELA BCO/PRATA",Barreiro,1,0,1,1,1,C,16,
2734,12246,"DUPLEX 4,00X2,60 BORD L ARBELA BCO/PRATA",Venda Nova,1,1,1,1,0,C,16,
2734,12246,"DUPLEX 4,00X2,60 BORD L ARBELA BCO/PRATA",Guaranis,1,1,1,1,0,C,16,
2734,12246,"DUPLEX 4,00X2,60 BORD L ARBELA BCO/PRATA",G2,1,1,1,1,0,C,16,
2734,12246,"DUPLEX 4,00X2,60 BORD L ARBELA BCO/PRATA",Babita,1,1,1,1,0,C,16,
2734,12246,"DUPLEX 4,00X2,60 BORD L ARBELA BCO/PRATA",Betim,1,1,1,1,0,C,16,
2734,12246,"DUPLEX 4,00X2,60 BORD L ARBELA BCO/PRATA",Eldorado 2,1,1,1,1,0,C,16,
2735,11801,"DUPLEX 2,60X1,80 BORD L RAMADO FEND/PEROLA",Barreiro,1,1,1,1,0,C,16,
2735,11801,"DUPLEX 2,60X1,80 BORD L RAMADO FEND/PEROLA",Guaranis,1,1,1,1,0,C,16,
2735,11801,"DUPLEX 2,60X1,80 BORD L RAMADO FEND/PEROLA",Babita,1,1,1,1,0,C,16,
2735,11801,"DUPLEX 2,60X1,80 BORD L RAMADO FEND/PEROLA",Tupis,1,1,1,1,0,C,16,
2735,11801,"DUPLEX 2,60X1,80 BORD L RAMADO FEND/PEROLA",Venda Nova,1,1,1,1,0,C,16,
2735,11801,"DUPLEX 2,60X1,80 BORD L RAMADO FEND/PEROLA",Eldorado 2,1,1,1,1,0,C,16,
2735,11801,"DUPLEX 2,60X1,80 BORD L RAMADO FEND/PEROLA",Betim,1,1,1,1,0,C,16,
2735,11801,"DUPLEX 2,60X1,80 BORD L RAMADO FEND/PEROLA",G2,1,1,1,1,0,C,16,
2736,11802,"DUPLEX 4,00X2,60 BORD L RAMADO FEND/PEROLA",Tupis,1,1,1,1,0,C,16,
2736,11802,"DUPLEX 4,00X2,60 BORD L RAMADO FEND/PEROLA",Babita,1,1,1,1,0,C,16,
2737,11803,"DUPLEX 5,80X2,60 BORD L RAMADO FEND/PEROLA",Venda Nova,1,1,1,1,0,C,16,
2737,11803,"DUPLEX 5,80X2,60 BORD L RAMADO FEND/PEROLA",Babita,1,1,1,1,0,C,16,
2737,11803,"DUPLEX 5,80X2,60 BORD L RAMADO FEND/PEROLA",Guaranis,1,1,1,1,0,C,16,
2737,11803,"DUPLEX 5,80X2,60 BORD L RAMADO FEND/PEROLA",Betim,1,1,1,1,0,C,16,
2737,11803,"DUPLEX 5,80X2,60 BORD L RAMADO FEND/PEROLA",Tupis,1,1,1,1,0,C,16,
2738,11804,"DUPLEX 2,60X1,80 BORD L RAMADO PER/BEGE",Tupis,1,1,1,1,0,C,16,
